station,valid,lon,lat,tmpf,dwpf,relh,drct,sped,mslp,p01m,vsby,gust_mph,wxcodes
LAF,2020-01-14 11:20,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,2.50,null,BR
LAF,2020-01-14 11:25,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,3.00,null,BR
LAF,2020-01-14 11:28,-86.9333,40.4148,30.90,30.90,100.00,300.00,3.45,null,0.00,3.00,null,BR
LAF,2020-01-14 11:30,-86.9333,40.4148,null,null,null,300.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 11:35,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,4.00,null,BR
LAF,2020-01-14 11:40,-86.9333,40.4148,null,null,null,250.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 11:45,-86.9333,40.4148,null,null,null,260.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 11:50,-86.9333,40.4148,null,null,null,250.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 11:54,-86.9333,40.4148,33.10,33.10,100.00,0.00,0.00,1019.30,0.00,5.00,null,BR
LAF,2020-01-14 11:55,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,5.00,null,BR
LAF,2020-01-14 12:00,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,5.00,null,BR
LAF,2020-01-14 12:05,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,5.00,null,BR
LAF,2020-01-14 12:06,-86.9333,40.4148,34.00,33.10,96.46,0.00,0.00,null,0.00,5.00,null,BR
LAF,2020-01-14 12:10,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,5.00,null,BR
LAF,2020-01-14 12:15,-86.9333,40.4148,null,null,null,210.00,2.30,null,null,5.00,null,BR
LAF,2020-01-14 12:20,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 12:25,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 12:30,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 12:35,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 12:40,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 12:45,-86.9333,40.4148,null,null,null,250.00,2.30,null,null,5.00,null,BR
LAF,2020-01-14 12:50,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,5.00,null,BR
LAF,2020-01-14 12:54,-86.9333,40.4148,35.10,34.00,95.71,240.00,3.45,1019.80,0.00,5.00,null,BR
LAF,2020-01-14 12:55,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,5.00,null,BR
LAF,2020-01-14 13:00,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 13:05,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 13:10,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,5.00,null,BR
LAF,2020-01-14 13:15,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 13:20,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,5.00,null,BR
LAF,2020-01-14 13:25,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,5.00,null,BR
LAF,2020-01-14 13:30,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,4.00,null,BR
LAF,2020-01-14 13:35,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,4.00,null,BR
LAF,2020-01-14 13:40,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 13:45,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 13:50,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 13:54,-86.9333,40.4148,37.00,35.10,92.76,220.00,4.60,1020.10,0.00,4.00,null,BR
LAF,2020-01-14 13:55,-86.9333,40.4148,null,null,null,210.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 14:00,-86.9333,40.4148,null,null,null,210.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 14:05,-86.9333,40.4148,null,null,null,190.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 14:10,-86.9333,40.4148,null,null,null,200.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 14:15,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:20,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:25,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:30,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:35,-86.9333,40.4148,null,null,null,200.00,2.30,null,null,4.00,null,BR
LAF,2020-01-14 14:40,-86.9333,40.4148,null,null,null,200.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:45,-86.9333,40.4148,null,null,null,200.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:50,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,4.00,null,BR
LAF,2020-01-14 14:54,-86.9333,40.4148,37.00,36.00,96.13,220.00,6.90,1021.10,0.00,4.00,null,BR
LAF,2020-01-14 14:55,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,4.00,null,BR
LAF,2020-01-14 15:00,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,5.00,null,BR
LAF,2020-01-14 15:05,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,5.00,null,BR
LAF,2020-01-14 15:10,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,5.00,null,BR
LAF,2020-01-14 15:15,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,5.00,null,BR
LAF,2020-01-14 15:20,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,5.00,null,BR
LAF,2020-01-14 15:25,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,5.00,null,BR
LAF,2020-01-14 15:30,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,5.00,null,BR
LAF,2020-01-14 15:35,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 15:40,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 15:45,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,5.00,null,BR
LAF,2020-01-14 15:50,-86.9333,40.4148,null,null,null,240.00,9.20,null,null,5.00,null,BR
LAF,2020-01-14 15:54,-86.9333,40.4148,39.00,36.00,88.87,240.00,6.90,1022.30,0.00,5.00,null,BR
LAF,2020-01-14 15:55,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,5.00,null,BR
LAF,2020-01-14 16:00,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,5.00,null,BR
LAF,2020-01-14 16:05,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,6.00,null,BR
LAF,2020-01-14 16:10,-86.9333,40.4148,null,null,null,240.00,9.20,null,null,6.00,null,BR
LAF,2020-01-14 16:15,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 16:20,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 16:25,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,6.00,null,BR
LAF,2020-01-14 16:30,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 16:35,-86.9333,40.4148,null,null,null,240.00,10.35,null,null,6.00,null,BR
LAF,2020-01-14 16:37,-86.9333,40.4148,39.90,37.00,89.27,230.00,9.20,null,0.00,6.00,null,BR
LAF,2020-01-14 16:40,-86.9333,40.4148,null,null,null,240.00,9.20,null,null,6.00,null,BR
LAF,2020-01-14 16:45,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 16:50,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,6.00,null,BR
LAF,2020-01-14 16:54,-86.9333,40.4148,39.90,37.00,89.27,240.00,8.05,1022.40,0.00,6.00,null,BR
LAF,2020-01-14 16:55,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 17:00,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,6.00,null,BR
LAF,2020-01-14 17:05,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,6.00,null,BR
LAF,2020-01-14 17:10,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 17:15,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,7.00,null,null
LAF,2020-01-14 17:20,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,7.00,null,null
LAF,2020-01-14 17:25,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,7.00,null,null
LAF,2020-01-14 17:30,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 17:35,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 17:40,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,7.00,null,null
LAF,2020-01-14 17:45,-86.9333,40.4148,null,null,null,250.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 17:46,-86.9333,40.4148,41.00,37.90,88.62,240.00,9.20,null,0.00,7.00,null,null
LAF,2020-01-14 17:50,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 17:54,-86.9333,40.4148,42.10,37.90,84.93,230.00,6.90,1021.90,0.00,7.00,null,null
LAF,2020-01-14 17:55,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,7.00,null,null
LAF,2020-01-14 18:00,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 18:05,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,7.00,null,null
LAF,2020-01-14 18:09,-86.9333,40.4148,42.10,37.90,84.93,220.00,6.90,null,0.00,7.00,null,null
LAF,2020-01-14 18:10,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 18:15,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,7.00,null,null
LAF,2020-01-14 18:20,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,7.00,null,null
LAF,2020-01-14 18:25,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,8.00,null,null
LAF,2020-01-14 18:30,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,8.00,null,null
LAF,2020-01-14 18:35,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,8.00,null,null
LAF,2020-01-14 18:40,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,9.00,null,null
LAF,2020-01-14 18:45,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,9.00,null,null
LAF,2020-01-14 18:50,-86.9333,40.4148,null,null,null,220.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 18:54,-86.9333,40.4148,43.00,37.90,82.04,210.00,9.20,1020.80,0.00,10.00,null,null
LAF,2020-01-14 18:55,-86.9333,40.4148,null,null,null,200.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 19:00,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 19:05,-86.9333,40.4148,null,null,null,220.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 19:10,-86.9333,40.4148,null,null,null,210.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 19:15,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 19:20,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 19:25,-86.9333,40.4148,null,null,null,220.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 19:30,-86.9333,40.4148,null,null,null,210.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 19:35,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 19:40,-86.9333,40.4148,null,null,null,210.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 19:45,-86.9333,40.4148,null,null,null,210.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 19:50,-86.9333,40.4148,null,null,null,210.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 19:54,-86.9333,40.4148,43.00,37.90,82.04,210.00,10.35,1020.30,0.00,10.00,20.70,null
LAF,2020-01-14 19:55,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 20:00,-86.9333,40.4148,null,null,null,240.00,10.35,null,null,10.00,18.40,null
LAF,2020-01-14 20:05,-86.9333,40.4148,null,null,null,250.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 20:10,-86.9333,40.4148,null,null,null,230.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 20:15,-86.9333,40.4148,null,null,null,250.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 20:20,-86.9333,40.4148,null,null,null,230.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 20:25,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 20:30,-86.9333,40.4148,null,null,null,240.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 20:35,-86.9333,40.4148,null,null,null,230.00,10.35,null,null,10.00,null,null
LAF,2020-01-14 20:40,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 20:45,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 20:50,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 20:54,-86.9333,40.4148,43.00,37.90,82.04,270.00,11.50,1021.50,0.00,10.00,null,null
LAF,2020-01-14 20:55,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 21:00,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 21:05,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 21:10,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 21:15,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 21:20,-86.9333,40.4148,null,null,null,240.00,11.50,null,null,10.00,null,null
LAF,2020-01-14 21:25,-86.9333,40.4148,null,null,null,240.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 21:30,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 21:35,-86.9333,40.4148,null,null,null,230.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 21:40,-86.9333,40.4148,null,null,null,250.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 21:45,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 21:50,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 21:54,-86.9333,40.4148,42.10,37.00,81.98,240.00,6.90,1022.10,0.00,10.00,null,null
LAF,2020-01-14 21:55,-86.9333,40.4148,null,null,null,250.00,9.20,null,null,10.00,null,null
LAF,2020-01-14 22:00,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 22:05,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 22:10,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 22:15,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 22:20,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 22:25,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 22:30,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 22:35,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 22:40,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-14 22:45,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 22:50,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,10.00,null,null
LAF,2020-01-14 22:54,-86.9333,40.4148,39.90,36.00,85.81,250.00,5.75,1022.50,0.00,9.00,null,null
LAF,2020-01-14 22:55,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,9.00,null,null
LAF,2020-01-14 23:00,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-14 23:05,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,10.00,null,null
LAF,2020-01-14 23:10,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,10.00,null,null
LAF,2020-01-14 23:15,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,9.00,null,null
LAF,2020-01-14 23:20,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,9.00,null,null
LAF,2020-01-14 23:25,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,9.00,null,null
LAF,2020-01-14 23:30,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,8.00,null,null
LAF,2020-01-14 23:35,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,8.00,null,null
LAF,2020-01-14 23:40,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,8.00,null,null
LAF,2020-01-14 23:45,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,8.00,null,null
LAF,2020-01-14 23:50,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,8.00,null,null
LAF,2020-01-14 23:54,-86.9333,40.4148,39.00,36.00,88.87,210.00,3.45,1022.90,0.00,8.00,null,null
LAF,2020-01-14 23:55,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,8.00,null,null
LAF,2020-01-15 00:00,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,8.00,null,null
LAF,2020-01-15 00:05,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,8.00,null,null
LAF,2020-01-15 00:10,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,8.00,null,null
LAF,2020-01-15 00:15,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,8.00,null,null
LAF,2020-01-15 00:20,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,8.00,null,null
LAF,2020-01-15 00:25,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,8.00,null,null
LAF,2020-01-15 00:28,-86.9333,40.4148,37.90,35.10,89.53,230.00,3.45,null,0.00,8.00,null,null
LAF,2020-01-15 00:30,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,8.00,null,null
LAF,2020-01-15 00:35,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,8.00,null,null
LAF,2020-01-15 00:40,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,8.00,null,null
LAF,2020-01-15 00:45,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,8.00,null,null
LAF,2020-01-15 00:50,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,7.00,null,null
LAF,2020-01-15 00:54,-86.9333,40.4148,37.90,35.10,89.53,210.00,4.60,1022.80,0.00,7.00,null,null
LAF,2020-01-15 00:55,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,7.00,null,null
LAF,2020-01-15 01:00,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,7.00,null,null
LAF,2020-01-15 01:05,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,7.00,null,null
LAF,2020-01-15 01:10,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,7.00,null,null
LAF,2020-01-15 01:15,-86.9333,40.4148,null,null,null,200.00,2.30,null,null,7.00,null,null
LAF,2020-01-15 01:20,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,7.00,null,null
LAF,2020-01-15 01:25,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,7.00,null,null
LAF,2020-01-15 01:30,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,7.00,null,null
LAF,2020-01-15 01:35,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,7.00,null,null
LAF,2020-01-15 01:40,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,6.00,null,BR
LAF,2020-01-15 01:45,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,6.00,null,BR
LAF,2020-01-15 01:50,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,6.00,null,BR
LAF,2020-01-15 01:54,-86.9333,40.4148,37.00,35.10,92.76,210.00,4.60,1022.70,0.00,5.00,null,BR
LAF,2020-01-15 01:55,-86.9333,40.4148,null,null,null,200.00,4.60,null,null,5.00,null,BR
LAF,2020-01-15 02:00,-86.9333,40.4148,null,null,null,210.00,2.30,null,null,5.00,null,BR
LAF,2020-01-15 02:05,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,5.00,null,BR
LAF,2020-01-15 02:10,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,5.00,null,BR
LAF,2020-01-15 02:11,-86.9333,40.4148,37.00,35.10,92.76,210.00,5.75,null,0.00,4.00,null,BR
LAF,2020-01-15 02:15,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,4.00,null,BR
LAF,2020-01-15 02:20,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,4.00,null,BR
LAF,2020-01-15 02:25,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,4.00,null,BR
LAF,2020-01-15 02:30,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,4.00,null,BR
LAF,2020-01-15 02:35,-86.9333,40.4148,null,null,null,260.00,2.30,null,null,4.00,null,BR
LAF,2020-01-15 02:40,-86.9333,40.4148,null,null,null,250.00,2.30,null,null,3.50,null,BR
LAF,2020-01-15 02:45,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,3.00,null,BR
LAF,2020-01-15 02:50,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,3.00,null,BR
LAF,2020-01-15 02:54,-86.9333,40.4148,36.00,35.10,96.49,250.00,4.60,1022.50,0.00,2.00,null,BR
LAF,2020-01-15 02:55,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,1.75,null,BR
LAF,2020-01-15 03:00,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,1.00,null,BR
LAF,2020-01-15 03:01,-86.9333,40.4148,36.00,35.10,96.49,250.00,3.45,null,0.00,1.00,null,BR
LAF,2020-01-15 03:05,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,1.00,null,BR
LAF,2020-01-15 03:10,-86.9333,40.4148,null,null,null,260.00,4.60,null,null,1.00,null,BR
LAF,2020-01-15 03:15,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,0.75,null,BR
LAF,2020-01-15 03:19,-86.9333,40.4148,36.00,35.10,96.49,250.00,6.90,null,0.00,0.50,null,FG
LAF,2020-01-15 03:20,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,0.50,null,FG
LAF,2020-01-15 03:25,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,0.25,null,FG
LAF,2020-01-15 03:30,-86.9333,40.4148,null,null,null,220.00,4.60,null,null,0.25,null,FG
LAF,2020-01-15 03:31,-86.9333,40.4148,36.00,36.00,100.00,220.00,4.60,null,0.00,0.25,null,FG
LAF,2020-01-15 03:35,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,0.25,null,FG
LAF,2020-01-15 03:40,-86.9333,40.4148,null,null,null,220.00,2.30,null,null,0.25,null,FG
LAF,2020-01-15 03:45,-86.9333,40.4148,null,null,null,190.00,2.30,null,null,0.25,null,FG
LAF,2020-01-15 03:50,-86.9333,40.4148,null,null,null,180.00,4.60,null,null,0.25,null,FG
LAF,2020-01-15 03:54,-86.9333,40.4148,35.10,35.10,100.00,170.00,4.60,1022.80,0.00,0.25,null,FG
LAF,2020-01-15 03:55,-86.9333,40.4148,null,null,null,160.00,2.30,null,null,0.25,null,FG
LAF,2020-01-15 04:00,-86.9333,40.4148,null,null,null,200.00,2.30,null,null,0.24,null,FG
LAF,2020-01-15 04:05,-86.9333,40.4148,null,null,null,200.00,4.60,null,null,0.24,null,FG
LAF,2020-01-15 04:10,-86.9333,40.4148,null,null,null,210.00,2.30,null,null,0.24,null,FG
LAF,2020-01-15 04:15,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,0.24,null,FG
LAF,2020-01-15 04:20,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 04:25,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 04:30,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 04:35,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,0.24,null,FG
LAF,2020-01-15 04:40,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 04:45,-86.9333,40.4148,null,null,null,170.00,2.30,null,null,0.24,null,FG
LAF,2020-01-15 04:50,-86.9333,40.4148,null,null,null,210.00,4.60,null,null,0.24,null,FG
LAF,2020-01-15 04:54,-86.9333,40.4148,35.10,35.10,100.00,0.00,0.00,1022.60,0.00,0.25,null,FG
LAF,2020-01-15 04:55,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,0.24,null,FG
LAF,2020-01-15 05:00,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:05,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:10,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:15,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:20,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:25,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:30,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:35,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:40,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:45,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:50,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 05:54,-86.9333,40.4148,34.00,34.00,100.00,0.00,0.00,1022.30,0.00,0.25,null,FG
LAF,2020-01-15 05:55,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 06:00,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 06:05,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 06:10,-86.9333,40.4148,null,null,null,100.00,2.30,null,null,0.24,null,FG
LAF,2020-01-15 06:15,-86.9333,40.4148,null,null,null,70.00,2.30,null,null,0.24,null,FG
LAF,2020-01-15 06:20,-86.9333,40.4148,null,null,null,0.00,0.00,null,null,0.24,null,FG
LAF,2020-01-15 06:25,-86.9333,40.4148,null,null,null,120.00,2.30,null,null,0.24,null,FG
